id,batch_num,vis_img,int_verb,ort_img,rep_man,soc_pers,team_size,score_easy,time_easy,eff_easy,score_hard,time_hard,eff_hard,chat_easy,chat_hard
wkcbLvK8gQzSPcHe3,5,High,High,Low,High,High,3,626.0,129.0,4.852713178294573,898.0,200.0,4.49,,"{""text"":""Oh **** that's ridiculous!"",""playerId"":""8fdth67JQZuYXn4wj"",""at"":""2021-08-05T17:12:50.598Z""},{""text"":""nice"",""playerId"":""y54ZAzgytyZFvQhoW"",""at"":""2021-08-05T17:15:11.836Z""},{""text"":""good job guys"",""playerId"":""y54ZAzgytyZFvQhoW"",""at"":""2021-08-05T17:15:15.135Z""},{""text"":""would getting to 1000 double the bonus?"",""playerId"":""y54ZAzgytyZFvQhoW"",""at"":""2021-08-05T17:15:23.054Z""},{""text"":""or you don't want to try?"",""playerId"":""y54ZAzgytyZFvQhoW"",""at"":""2021-08-05T17:15:31.947Z""},{""text"":""I think it's just hard enough to meet the restrictions"",""playerId"":""8fdth67JQZuYXn4wj"",""at"":""2021-08-05T17:15:44.335Z""},{""text"":""that's true"",""playerId"":""y54ZAzgytyZFvQhoW"",""at"":""2021-08-05T17:15:50.212Z""},{""text"":""moving one piece destroys the others"",""playerId"":""y54ZAzgytyZFvQhoW"",""at"":""2021-08-05T17:15:56.443Z""}"
te4cMHTibPkr2r89Y,5,High,High,Low,High,High,3,547.0,58.0,9.431034482758621,737.0,128.0,5.7578125,,
gpBjTFAFHt89d2qqT,5,Mixed,High,Low,High,High,2,655.0,210.0,3.119047619047619,925.0,512.0,1.806640625,,"{""text"":""you think we can get 1000?"",""playerId"":""yFJB8k6fiDNSNMhzY"",""at"":""2021-08-05T17:37:07.212Z""},{""text"":""I'm not sure.  These kind of puzzles are very difficult for me."",""playerId"":""7sR4MsuizPMwC7Xyr"",""at"":""2021-08-05T17:37:30.223Z""},{""text"":""yeah im out of ideas"",""playerId"":""yFJB8k6fiDNSNMhzY"",""at"":""2021-08-05T17:39:12.871Z""},{""text"":""me too."",""playerId"":""7sR4MsuizPMwC7Xyr"",""at"":""2021-08-05T17:39:17.629Z""}"
cf5yovyhpE77o6NsR,5,High,High,Low,High,High,1,615.0,311.0,1.977491961414791,706.0,171.0,4.128654970760234,,
rB4ioo7aYLTSvw6WF,5,High,High,Low,High,High,1,443.0,52.0,8.51923076923077,720.0,113.0,6.371681415929204,,
T2CcSwaCHYwyXYdLt,5,High,Low,Low,Low,High,4,670.0,578.0,1.1591695501730104,921.0,552.0,1.6684782608695652,,"{""text"":""great score right there"",""playerId"":""iBdApQRWFNS7jiEca"",""at"":""2021-08-05T17:42:38.916Z""},{""text"":""We got time. Might be able to do better."",""playerId"":""r5SkWvCYXS9EgoJRg"",""at"":""2021-08-05T17:42:57.185Z""},{""text"":""Just remember where you moved something if the score drops."",""playerId"":""r5SkWvCYXS9EgoJRg"",""at"":""2021-08-05T17:43:25.273Z""},{""text"":""We could just go with what we got."",""playerId"":""XrfyjGstSujBGmXWF"",""at"":""2021-08-05T17:44:00.647Z""},{""text"":""We can do better with N and O."",""playerId"":""r5SkWvCYXS9EgoJRg"",""at"":""2021-08-05T17:44:07.110Z""},{""text"":""I think this is as good as it gets. Great score."",""playerId"":""r5SkWvCYXS9EgoJRg"",""at"":""2021-08-05T17:46:21.089Z""},{""text"":""yes, I agree"",""playerId"":""iBdApQRWFNS7jiEca"",""at"":""2021-08-05T17:46:33.077Z""},{""text"":""Yeah"",""playerId"":""XrfyjGstSujBGmXWF"",""at"":""2021-08-05T17:46:34.000Z""},{""text"":""We dont have enough time."",""playerId"":""r5SkWvCYXS9EgoJRg"",""at"":""2021-08-05T17:46:35.524Z""}"
ALHdmCnjh8sfijESk,5,High,Mixed,High,High,Low,7,649.0,126.0,5.150793650793651,792.0,485.0,1.6329896907216495,,"{""text"":""M has a low score, we should try to improve M"",""playerId"":""TGDv8DH8drcWCCGAK"",""at"":""2021-08-05T17:15:34.241Z""},{""text"":""we had a high score of 833 but you keep moving it around"",""playerId"":""nNPz6PTg8PWrjRtvT"",""at"":""2021-08-05T17:15:48.805Z""},{""text"":""I think we may just need to aim for getting back above 800 and then leave it alone, lol."",""playerId"":""uJzpCN4Zx88dyuEBN"",""at"":""2021-08-05T17:16:37.571Z""},{""text"":""Yes, agreed"",""playerId"":""tL6us6Fv73CfBDjqb"",""at"":""2021-08-05T17:16:45.476Z""},{""text"":""agreed"",""playerId"":""hfzPGgc7sXh2SR7DW"",""at"":""2021-08-05T17:16:49.082Z""},{""text"":""833 was good"",""playerId"":""hfzPGgc7sXh2SR7DW"",""at"":""2021-08-05T17:16:51.471Z""},{""text"":""Wow 107 is crowded"",""playerId"":""TGDv8DH8drcWCCGAK"",""at"":""2021-08-05T17:19:07.708Z""}"
Fr6fzCQeGu2Qa6PTw,5,High,High,High,High,Low,7,670.0,231.0,2.9004329004329006,881.0,134.0,6.574626865671642,"{""text"":""Hi everyone. I think it's important we use a strategy. Why don't we start by putting everyone in their highest rated room, and then start attacking the constraints."",""playerId"":""DM3YwsZ8LC84m32KM"",""at"":""2021-08-05T17:11:22.627Z""},{""text"":""check the payoff and see if we can get a higher score"",""playerId"":""P5L8gwaw3FznF5iL6"",""at"":""2021-08-05T17:11:26.458Z""},{""text"":""I agree with green"",""playerId"":""YxFRKpLpAWMxST96n"",""at"":""2021-08-05T17:11:34.800Z""},{""text"":""that sounds like agood idea green"",""playerId"":""2hTZw52eYmMPTdnkb"",""at"":""2021-08-05T17:11:40.782Z""},{""text"":""yes Green"",""playerId"":""P5L8gwaw3FznF5iL6"",""at"":""2021-08-05T17:11:41.282Z""},{""text"":""sounds good"",""playerId"":""t6EzbJ5J2xdFtiva8"",""at"":""2021-08-05T17:11:47.709Z""},{""text"":""I think we got all but one"",""playerId"":""PjqYvzuWGYLz7yQSb"",""at"":""2021-08-05T17:11:51.208Z""},{""text"":""That's good"",""playerId"":""PjqYvzuWGYLz7yQSb"",""at"":""2021-08-05T17:13:50.748Z""},{""text"":""looks good"",""playerId"":""P5L8gwaw3FznF5iL6"",""at"":""2021-08-05T17:13:55.452Z""},{""text"":""nice"",""playerId"":""t6EzbJ5J2xdFtiva8"",""at"":""2021-08-05T17:13:55.605Z""},{""text"":""looks good"",""playerId"":""NABCjT6sHtiumWBvm"",""at"":""2021-08-05T17:14:00.797Z""},{""text"":""Yep, great!"",""playerId"":""YxFRKpLpAWMxST96n"",""at"":""2021-08-05T17:14:03.913Z""}","{""text"":""Let's use the strategy"",""playerId"":""DM3YwsZ8LC84m32KM"",""at"":""2021-08-05T17:14:21.019Z""},{""text"":""Great!"",""playerId"":""PjqYvzuWGYLz7yQSb"",""at"":""2021-08-05T17:15:41.930Z""},{""text"":""nice"",""playerId"":""t6EzbJ5J2xdFtiva8"",""at"":""2021-08-05T17:15:52.747Z""},{""text"":""I think it looks good"",""playerId"":""YxFRKpLpAWMxST96n"",""at"":""2021-08-05T17:15:56.422Z""},{""text"":""one more"",""playerId"":""PjqYvzuWGYLz7yQSb"",""at"":""2021-08-05T17:16:01.556Z""},{""text"":""there!"",""playerId"":""PjqYvzuWGYLz7yQSb"",""at"":""2021-08-05T17:16:16.709Z""}"
EWQXhbSZ9N5gXC8Na,5,High,High,High,High,Low,7,637.0,83.0,7.674698795180723,797.0,186.0,4.28494623655914,"{""text"":""yep"",""playerId"":""sPwdoE5PRTySjr5gd"",""at"":""2021-08-05T17:14:46.834Z""},{""text"":""good"",""playerId"":""XdAT2ndjCvxkFkj5X"",""at"":""2021-08-05T17:15:03.074Z""},{""text"":""looks good to me"",""playerId"":""iwkK28yBRZqvR38SF"",""at"":""2021-08-05T17:15:03.403Z""},{""text"":""i'm good"",""playerId"":""SAARDBRRf5u4qjNpe"",""at"":""2021-08-05T17:15:06.822Z""},{""text"":""let's hit satified"",""playerId"":""PxkaC3LmfqRzPEGah"",""at"":""2021-08-05T17:15:11.723Z""}","{""text"":""whoa"",""playerId"":""SAARDBRRf5u4qjNpe"",""at"":""2021-08-05T17:15:19.033Z""},{""text"":""yikes"",""playerId"":""iwkK28yBRZqvR38SF"",""at"":""2021-08-05T17:15:24.815Z""},{""text"":""Help!!"",""playerId"":""sPwdoE5PRTySjr5gd"",""at"":""2021-08-05T17:17:30.116Z""},{""text"":""Yay"",""playerId"":""XdAT2ndjCvxkFkj5X"",""at"":""2021-08-05T17:18:12.217Z""},{""text"":""YES"",""playerId"":""sPwdoE5PRTySjr5gd"",""at"":""2021-08-05T17:18:13.027Z""},{""text"":""nice"",""playerId"":""SAARDBRRf5u4qjNpe"",""at"":""2021-08-05T17:18:14.983Z""}"
ErvH8ExM94PzB9TsQ,5,High,High,High,Low,Low,7,442.0,107.0,4.130841121495327,684.0,75.0,9.12,"{""text"":""All set"",""playerId"":""riu3hNYLpu6fPrfga"",""at"":""2021-08-05T17:23:39.163Z""},{""text"":""Done! :)"",""playerId"":""dJwyuptnSjsX4skMa"",""at"":""2021-08-05T17:23:43.885Z""},{""text"":""Done!"",""playerId"":""AGjo85dCgsTunftrm"",""at"":""2021-08-05T17:23:45.672Z""}","{""text"":""all set"",""playerId"":""riu3hNYLpu6fPrfga"",""at"":""2021-08-05T17:24:53.002Z""},{""text"":""good"",""playerId"":""aXNQpF4XekPpshjEF"",""at"":""2021-08-05T17:24:56.851Z""},{""text"":""Done!"",""playerId"":""dJwyuptnSjsX4skMa"",""at"":""2021-08-05T17:24:58.667Z""}"
iJDq4udXtcwHPp8eD,5,High,High,High,High,Low,2,578.0,175.0,3.302857142857143,823.0,414.0,1.9879227053140096,"{""text"":""Here we go!"",""playerId"":""mC2WhYvqXCrP6qims"",""at"":""2021-08-05T17:38:54.606Z""},{""text"":""Looks good"",""playerId"":""mC2WhYvqXCrP6qims"",""at"":""2021-08-05T17:41:27.703Z""},{""text"":""Sounds Good."",""playerId"":""CjAisAQWau7fydg4d"",""at"":""2021-08-05T17:41:34.957Z""}","{""text"":""I'm good with that."",""playerId"":""CjAisAQWau7fydg4d"",""at"":""2021-08-05T17:48:23.272Z""},{""text"":""Yikes that was crazy!"",""playerId"":""mC2WhYvqXCrP6qims"",""at"":""2021-08-05T17:48:24.212Z""},{""text"":""Yep me too"",""playerId"":""mC2WhYvqXCrP6qims"",""at"":""2021-08-05T17:48:28.372Z""}"
2GyDrExReibZDZbHK,5,High,High,Mixed,Mixed,Low,2,496.0,106.0,4.679245283018868,800.0,235.0,3.404255319148936,,
BbHyJFCY6zqx7EeEy,5,Low,High,High,High,Low,4,641.0,128.0,5.0078125,874.0,296.0,2.9527027027027026,"{""text"":""c and d in 105 is better"",""playerId"":""XEs77oshGDjo9ofSf"",""at"":""2021-08-05T17:13:53.384Z""},{""text"":""optimal points"",""playerId"":""XEs77oshGDjo9ofSf"",""at"":""2021-08-05T17:14:02.029Z""},{""text"":""all good?"",""playerId"":""mnHi9BMr5qA8ge8yq"",""at"":""2021-08-05T17:14:52.167Z""},{""text"":""think this might be max points"",""playerId"":""XEs77oshGDjo9ofSf"",""at"":""2021-08-05T17:14:58.339Z""},{""text"":""yes"",""playerId"":""y2dci4dafesAde6pf"",""at"":""2021-08-05T17:15:02.331Z""}","{""text"":""n and r room 103 and 107 give max points of 96"",""playerId"":""XEs77oshGDjo9ofSf"",""at"":""2021-08-05T17:16:22.467Z""},{""text"":""they must be together tho"",""playerId"":""y2dci4dafesAde6pf"",""at"":""2021-08-05T17:16:49.677Z""},{""text"":""ya together in those rooms"",""playerId"":""XEs77oshGDjo9ofSf"",""at"":""2021-08-05T17:17:03.975Z""},{""text"":""o i c"",""playerId"":""y2dci4dafesAde6pf"",""at"":""2021-08-05T17:17:20.051Z""},{""text"":""m and o in room 108 gives 100"",""playerId"":""XEs77oshGDjo9ofSf"",""at"":""2021-08-05T17:17:58.999Z""}"
JkjSZvD9rJzhfGELH,5,Low,High,High,Mixed,Low,2,515.0,69.0,7.463768115942029,717.0,161.0,4.453416149068323,,
XKAbRF55PeuwLNexv,5,Low,High,High,Low,Low,2,530.0,189.0,2.804232804232804,777.0,138.0,5.630434782608695,,
Xi53R9DGyCrkauwYR,5,Low,High,High,Mixed,Low,2,628.0,125.0,5.024,803.0,191.0,4.204188481675392,,
P9aaqZAGrPKjH5CPa,5,Mixed,Mixed,Low,Low,High,8,590.0,198.0,2.9797979797979797,691.0,240.0,2.879166666666667,"{""text"":""We need to get back to 590"",""playerId"":""r4Je4iZgwNWzLwG3g"",""at"":""2021-08-05T17:12:12.634Z""},{""text"":""leave it"",""playerId"":""73zyebis4qh2EP4Th"",""at"":""2021-08-05T17:12:25.195Z""},{""text"":""YEs"",""playerId"":""r4Je4iZgwNWzLwG3g"",""at"":""2021-08-05T17:12:28.131Z""},{""text"":""perfect"",""playerId"":""ptFxCk6w8cvapGrrt"",""at"":""2021-08-05T17:12:29.346Z""}","{""text"":""We need to get back above 621"",""playerId"":""r4Je4iZgwNWzLwG3g"",""at"":""2021-08-05T17:13:36.459Z""},{""text"":""can someone just put them all in spots so all the conditions are met and then we can switch them for most value?"",""playerId"":""73zyebis4qh2EP4Th"",""at"":""2021-08-05T17:13:53.510Z""},{""text"":""good idea"",""playerId"":""ptFxCk6w8cvapGrrt"",""at"":""2021-08-05T17:14:02.774Z""},{""text"":""just one person or what"",""playerId"":""ptFxCk6w8cvapGrrt"",""at"":""2021-08-05T17:14:08.872Z""},{""text"":""probably easier for just one person"",""playerId"":""73zyebis4qh2EP4Th"",""at"":""2021-08-05T17:14:16.471Z""},{""text"":""you want to do it turquoise?"",""playerId"":""73zyebis4qh2EP4Th"",""at"":""2021-08-05T17:14:22.523Z""},{""text"":""That's a good idea"",""playerId"":""NFvXj9TYRYiKwxmbN"",""at"":""2021-08-05T17:14:27.047Z""},{""text"":""I'm still trying to figure it out myself"",""playerId"":""ptFxCk6w8cvapGrrt"",""at"":""2021-08-05T17:14:33.192Z""},{""text"":""I think yellow is doing it"",""playerId"":""ptFxCk6w8cvapGrrt"",""at"":""2021-08-05T17:14:40.712Z""},{""text"":""okay only yellow moves, everyone else wait pls"",""playerId"":""73zyebis4qh2EP4Th"",""at"":""2021-08-05T17:15:04.555Z""},{""text"":""pink is moving..my hands are off"",""playerId"":""Fda3p93EELMrv5Whp"",""at"":""2021-08-05T17:15:31.176Z""},{""text"":""Play around with G...but remember the location"",""playerId"":""r4Je4iZgwNWzLwG3g"",""at"":""2021-08-05T17:15:32.199Z""},{""text"":""Get back to 629..."",""playerId"":""r4Je4iZgwNWzLwG3g"",""at"":""2021-08-05T17:15:45.453Z""},{""text"":""Okay...play with G"",""playerId"":""r4Je4iZgwNWzLwG3g"",""at"":""2021-08-05T17:16:02.189Z""},{""text"":""ok, no one move, only pink moves"",""playerId"":""73zyebis4qh2EP4Th"",""at"":""2021-08-05T17:16:03.315Z""},{""text"":""sounds good"",""playerId"":""ptFxCk6w8cvapGrrt"",""at"":""2021-08-05T17:16:07.866Z""},{""text"":""Put back to 631"",""playerId"":""r4Je4iZgwNWzLwG3g"",""at"":""2021-08-05T17:16:12.514Z""},{""text"":""until all conditions met"",""playerId"":""73zyebis4qh2EP4Th"",""at"":""2021-08-05T17:16:13.674Z""},{""text"":""Boom"",""playerId"":""r4Je4iZgwNWzLwG3g"",""at"":""2021-08-05T17:16:18.353Z""},{""text"":""good job"",""playerId"":""NFvXj9TYRYiKwxmbN"",""at"":""2021-08-05T17:16:26.836Z""},{""text"":""ok, anyone have suggestions of what to move?"",""playerId"":""73zyebis4qh2EP4Th"",""at"":""2021-08-05T17:16:30.586Z""},{""text"":""great"",""playerId"":""ptFxCk6w8cvapGrrt"",""at"":""2021-08-05T17:16:30.639Z""},{""text"":""Great!"",""playerId"":""r4Je4iZgwNWzLwG3g"",""at"":""2021-08-05T17:16:32.029Z""}"
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,588.0,354.0,1.6610169491525424,859.0,418.0,2.055023923444976,"{""text"":""nice"",""playerId"":""8YPFuKZBEbkzFYJPw"",""at"":""2021-08-05T17:12:49.487Z""},{""text"":""569"",""playerId"":""8YPFuKZBEbkzFYJPw"",""at"":""2021-08-05T17:12:52.384Z""},{""text"":""588"",""playerId"":""5pECRRA3pkYoLfXfv"",""at"":""2021-08-05T17:13:03.098Z""},{""text"":""great"",""playerId"":""8YPFuKZBEbkzFYJPw"",""at"":""2021-08-05T17:13:07.734Z""},{""text"":""satisfied"",""playerId"":""673AjBuwuMyRcXAuJ"",""at"":""2021-08-05T17:13:13.142Z""},{""text"":""nice"",""playerId"":""PL76bA4qinjQXfjHa"",""at"":""2021-08-05T17:13:18.026Z""},{""text"":""Can we do something with F?"",""playerId"":""hnRRY8zSSciiRL8my"",""at"":""2021-08-05T17:13:21.607Z""},{""text"":""im trying"",""playerId"":""B9cYcfKRrefWFt6wj"",""at"":""2021-08-05T17:13:31.457Z""},{""text"":""i guess 588 is the best"",""playerId"":""5pECRRA3pkYoLfXfv"",""at"":""2021-08-05T17:14:41.347Z""},{""text"":""588 is not bad"",""playerId"":""8YPFuKZBEbkzFYJPw"",""at"":""2021-08-05T17:15:08.640Z""},{""text"":""look like it"",""playerId"":""B9cYcfKRrefWFt6wj"",""at"":""2021-08-05T17:15:13.520Z""},{""text"":""perhaps we should designate one person to do the moving, otherwise it's a Cluster"",""playerId"":""673AjBuwuMyRcXAuJ"",""at"":""2021-08-05T17:15:21.351Z""},{""text"":""so stay with 588?"",""playerId"":""B9cYcfKRrefWFt6wj"",""at"":""2021-08-05T17:15:22.376Z""},{""text"":""Agree green."",""playerId"":""hnRRY8zSSciiRL8my"",""at"":""2021-08-05T17:15:28.796Z""},{""text"":""that's what i thought too green"",""playerId"":""oKDya6ueGtuQkfHmk"",""at"":""2021-08-05T17:15:29.432Z""},{""text"":""too hard to keep track otherwise"",""playerId"":""oKDya6ueGtuQkfHmk"",""at"":""2021-08-05T17:15:36.756Z""},{""text"":""we're all undoing eachothers moves"",""playerId"":""673AjBuwuMyRcXAuJ"",""at"":""2021-08-05T17:15:44.986Z""},{""text"":""exactly"",""playerId"":""oKDya6ueGtuQkfHmk"",""at"":""2021-08-05T17:15:49.042Z""},{""text"":""but then you might get penalized for non-work"",""playerId"":""5pECRRA3pkYoLfXfv"",""at"":""2021-08-05T17:15:51.751Z""},{""text"":""true"",""playerId"":""B9cYcfKRrefWFt6wj"",""at"":""2021-08-05T17:15:57.054Z""},{""text"":""Green is probably correct. After the first 2 minute we should have someone that can move for all of us"",""playerId"":""8YPFuKZBEbkzFYJPw"",""at"":""2021-08-05T17:16:01.794Z""},{""text"":""we ared oing pretty good"",""playerId"":""B9cYcfKRrefWFt6wj"",""at"":""2021-08-05T17:16:02.662Z""},{""text"":""There was literally nothing in the instructions though."",""playerId"":""673AjBuwuMyRcXAuJ"",""at"":""2021-08-05T17:16:09.969Z""},{""text"":""Yes you have to be active but it doesn't state what active means"",""playerId"":""5pECRRA3pkYoLfXfv"",""at"":""2021-08-05T17:16:35.630Z""},{""text"":""i dont want to chance it   being inactive"",""playerId"":""B9cYcfKRrefWFt6wj"",""at"":""2021-08-05T17:16:46.766Z""},{""text"":""not sure it it counts messaging"",""playerId"":""5pECRRA3pkYoLfXfv"",""at"":""2021-08-05T17:16:47.257Z""},{""text"":""My guess is that chat is active."",""playerId"":""hnRRY8zSSciiRL8my"",""at"":""2021-08-05T17:16:50.175Z""},{""text"":""Are we all satisfied with this score? We can decide in the next round."",""playerId"":""673AjBuwuMyRcXAuJ"",""at"":""2021-08-05T17:16:57.632Z""},{""text"":""yes"",""playerId"":""B9cYcfKRrefWFt6wj"",""at"":""2021-08-05T17:17:03.356Z""},{""text"":""yes"",""playerId"":""PL76bA4qinjQXfjHa"",""at"":""2021-08-05T17:17:06.381Z""},{""text"":""ok for me"",""playerId"":""8YPFuKZBEbkzFYJPw"",""at"":""2021-08-05T17:17:06.956Z""},{""text"":""yes"",""playerId"":""yR4HcmnsNNNzwcFNE"",""at"":""2021-08-05T17:17:09.622Z""},{""text"":""yeah"",""playerId"":""oKDya6ueGtuQkfHmk"",""at"":""2021-08-05T17:17:10.915Z""}","{""text"":""shouldnt we start by maybe putting everyone in the highest rated rooms we can and then work out the constraints?"",""playerId"":""oKDya6ueGtuQkfHmk"",""at"":""2021-08-05T17:18:07.562Z""},{""text"":""I like the idea turq"",""playerId"":""hnRRY8zSSciiRL8my"",""at"":""2021-08-05T17:18:22.307Z""},{""text"":""right"",""playerId"":""673AjBuwuMyRcXAuJ"",""at"":""2021-08-05T17:18:23.840Z""},{""text"":""yeah i thought about that in the beginning"",""playerId"":""5pECRRA3pkYoLfXfv"",""at"":""2021-08-05T17:18:25.523Z""},{""text"":""makes sense"",""playerId"":""PL76bA4qinjQXfjHa"",""at"":""2021-08-05T17:18:29.092Z""},{""text"":""ok well if everyone is still just moving them as they please kinda hard to do so"",""playerId"":""oKDya6ueGtuQkfHmk"",""at"":""2021-08-05T17:19:06.150Z""},{""text"":""i started that but they keep getting moved back lol"",""playerId"":""oKDya6ueGtuQkfHmk"",""at"":""2021-08-05T17:19:13.319Z""},{""text"":""a-e are in highest room"",""playerId"":""5pECRRA3pkYoLfXfv"",""at"":""2021-08-05T17:19:34.761Z""},{""text"":""ok should we try to solve the constraints now?"",""playerId"":""8YPFuKZBEbkzFYJPw"",""at"":""2021-08-05T17:19:36.510Z""},{""text"":""yeah!"",""playerId"":""oKDya6ueGtuQkfHmk"",""at"":""2021-08-05T17:19:42.331Z""},{""text"":""F still needs to get moved to 107"",""playerId"":""hnRRY8zSSciiRL8my"",""at"":""2021-08-05T17:19:54.673Z""},{""text"":""errr 102"",""playerId"":""hnRRY8zSSciiRL8my"",""at"":""2021-08-05T17:20:01.302Z""},{""text"":""H also could go to 101 for more points"",""playerId"":""hnRRY8zSSciiRL8my"",""at"":""2021-08-05T17:20:27.315Z""},{""text"":""why is b in 103?"",""playerId"":""B9cYcfKRrefWFt6wj"",""at"":""2021-08-05T17:20:53.611Z""},{""text"":""that only 11 points"",""playerId"":""B9cYcfKRrefWFt6wj"",""at"":""2021-08-05T17:21:04.169Z""},{""text"":""f in 108 or 106"",""playerId"":""5pECRRA3pkYoLfXfv"",""at"":""2021-08-05T17:21:17.639Z""},{""text"":""well now we need to move some based on constraints so they are no longer all going to be the highest"",""playerId"":""oKDya6ueGtuQkfHmk"",""at"":""2021-08-05T17:21:36.922Z""},{""text"":""H should move"",""playerId"":""8YPFuKZBEbkzFYJPw"",""at"":""2021-08-05T17:21:47.858Z""},{""text"":""859"",""playerId"":""5pECRRA3pkYoLfXfv"",""at"":""2021-08-05T17:21:54.204Z""},{""text"":""859"",""playerId"":""8YPFuKZBEbkzFYJPw"",""at"":""2021-08-05T17:21:54.939Z""},{""text"":""this is good."",""playerId"":""673AjBuwuMyRcXAuJ"",""at"":""2021-08-05T17:21:55.154Z""},{""text"":""I like it"",""playerId"":""8YPFuKZBEbkzFYJPw"",""at"":""2021-08-05T17:21:58.155Z""},{""text"":""me too"",""playerId"":""oKDya6ueGtuQkfHmk"",""at"":""2021-08-05T17:22:02.659Z""},{""text"":""i'm good with this"",""playerId"":""yR4HcmnsNNNzwcFNE"",""at"":""2021-08-05T17:22:11.370Z""},{""text"":""good"",""playerId"":""B9cYcfKRrefWFt6wj"",""at"":""2021-08-05T17:22:18.859Z""},{""text"":""Can N move to 102?"",""playerId"":""hnRRY8zSSciiRL8my"",""at"":""2021-08-05T17:22:21.412Z""},{""text"":""Newp"",""playerId"":""hnRRY8zSSciiRL8my"",""at"":""2021-08-05T17:22:34.478Z""},{""text"":""What about M?  Can it live anywhere other than that spot?"",""playerId"":""hnRRY8zSSciiRL8my"",""at"":""2021-08-05T17:22:56.760Z""},{""text"":""m and o has to be in same room"",""playerId"":""5pECRRA3pkYoLfXfv"",""at"":""2021-08-05T17:23:12.809Z""},{""text"":""I think this is as good as its' going to get"",""playerId"":""673AjBuwuMyRcXAuJ"",""at"":""2021-08-05T17:24:01.152Z""},{""text"":""yeah"",""playerId"":""oKDya6ueGtuQkfHmk"",""at"":""2021-08-05T17:24:05.633Z""},{""text"":""agreed"",""playerId"":""yR4HcmnsNNNzwcFNE"",""at"":""2021-08-05T17:24:09.808Z""}"
bcEJqXJY2p2Xue4ti,5,Low,Low,Low,Mixed,High,8,510.0,97.0,5.257731958762887,819.0,145.0,5.6482758620689655,,
hpGMuYvLXQQiBL7bL,5,Low,Low,Mixed,Low,High,8,518.0,63.0,8.222222222222221,790.0,169.0,4.674556213017752,,"{""text"":""Ha lets see how this round goes"",""playerId"":""85924nrePRsioCmMA"",""at"":""2021-08-05T17:13:47.879Z""},{""text"":""almost"",""playerId"":""dkE7yewKoadHnqxQJ"",""at"":""2021-08-05T17:15:24.231Z""},{""text"":""The only real issue here is that its not an optimum solution"",""playerId"":""85924nrePRsioCmMA"",""at"":""2021-08-05T17:15:33.793Z""},{""text"":""yea we can get more points guys"",""playerId"":""hmuRRaZzXKgRv8tKF"",""at"":""2021-08-05T17:15:50.103Z""},{""text"":""these students are picky"",""playerId"":""dkE7yewKoadHnqxQJ"",""at"":""2021-08-05T17:15:55.907Z""},{""text"":""This one looks ok"",""playerId"":""85924nrePRsioCmMA"",""at"":""2021-08-05T17:16:04.738Z""},{""text"":""lol"",""playerId"":""hDM59NGa3uPZjKbJf"",""at"":""2021-08-05T17:16:06.193Z""},{""text"":""its a dollar for 500 points"",""playerId"":""85924nrePRsioCmMA"",""at"":""2021-08-05T17:16:12.584Z""}"
TGoc2HaMcQ44NXh9X,5,Low,Low,Low,Low,High,8,473.0,67.0,7.059701492537314,729.0,69.0,10.565217391304348,,
