task,complexity,stageId,playerCount,score
Writing Story,Low,eisN9p9YnF9Km7jEc,1,44.44444444444444
Writing Story,Medium,sGAnTL84uEgyR9e6H,1,72.22222222222223
Moral Reasoning,High,cteoZXgmPkPnRMnJm,1,0
Moral Reasoning,Medium,HtRcgbdhT5LTrYZ2m,1,0
Moral Reasoning,Low,2HmMJNnpDwu9dBqHc,1,0
Room Assignment,Low,oKGRjpnExDocBLbbs,1,88
Room Assignment,High,RJqcfMmAZBtQyMWw8,1,36.08247422680412
Room Assignment,Medium,XB893kYA2zL3nJGfD,1,59
Wolf Goat Cabbage,Medium,CBBmGxfSB3rBRTvrG,1,0
Wolf Goat Cabbage,Low,zbtutmoZNGAAdiWLF,1,0
Wolf Goat Cabbage,High,zx7ed3AgYwivSKFtY,1,0
Whac a Mole,High,AgRk5BcZ2Cr88mjTP,1,39.42857142857143
Writing Story,Low,FgaQvSZPTPQ6fRp7s,1,100
Writing Story,High,As4uA3kiNmQ6GcvYr,1,55.55555555555556
Writing Story,Medium,izBeX7xqmSzH4uxkP,1,100
Moral Reasoning,High,5vMqC5Mx6Ju2KXBGL,1,80
Moral Reasoning,Low,YX2wczm2WMNNe9nnA,1,75
Moral Reasoning,Medium,JDScpGeEMTbwnwdTF,1,80
Room Assignment,Medium,YQhqEh49SSBuNf3eE,1,61
Room Assignment,Low,Dz3xzsxzA3uGM3B7f,1,81
Room Assignment,High,CRZNEuP3nLBmS6Jxf,1,0
Wolf Goat Cabbage,High,n32MpwYpeq75tcaSw,1,0
Wolf Goat Cabbage,Low,ZiiRHiZdWYJg7x7H3,1,0
Wolf Goat Cabbage,Medium,MiYiKTQiFTPGwJRAu,1,0
Whac a Mole,Medium,HAzLPaLfxjup7BNto,1,22.043010752688172
Whac a Mole,High,edgr3xtdnzwuY5Etu,1,10.285714285714286
Whac a Mole,Low,jYRtnD2agFgsej92t,1,27.63819095477387
Writing Story,High,QtC3dfbjLF96yAQ2N,6,100
Writing Story,Medium,HtqmbTWjkeiRmorTX,6,88.88888888888889
Writing Story,Low,WMeBgWrQ9cTx7NL4W,6,88.88888888888889
Moral Reasoning,High,aRLNRg5fg7HXjrvWZ,6,90
Moral Reasoning,Medium,CxpZ73fBFeS8Y96Wf,6,100
Moral Reasoning,Low,bk2B4ZNDGqbCwcagY,6,90
Room Assignment,High,hodDYpscFiapCH5mC,6,85.56701030927834
Room Assignment,Medium,rsRDoBefPGTbxdkrJ,6,96
Room Assignment,Low,2XfrdudyDWycCXgzX,6,98
Wolf Goat Cabbage,High,bzHZ2NMsaiF78hLce,6,100
Wolf Goat Cabbage,Medium,BKfzunDapvskmpCLJ,6,100
Wolf Goat Cabbage,Low,XYeR5bmTKBaqhfQPa,6,100
Whac a Mole,High,Rb7oTyYkGJP2JH7GQ,6,0
Whac a Mole,Medium,Yma8gMmLhxsF2uGu2,6,0
Whac a Mole,Low,ibR4nfnePRfRHt643,6,0
Whac a Mole,Medium,Yma8gMmLhxsF2uGu2,6,15.053763440860216
Whac a Mole,Low,ibR4nfnePRfRHt643,6,23.115577889447238
Whac a Mole,Low,ibR4nfnePRfRHt643,6,26.13065326633166
Whac a Mole,High,Rb7oTyYkGJP2JH7GQ,6,8.571428571428571
Whac a Mole,Medium,Yma8gMmLhxsF2uGu2,6,11.290322580645162
Whac a Mole,Low,ibR4nfnePRfRHt643,6,19.09547738693467
Writing Story,High,tnm9uC9YiR7WRX7GD,1,100
Writing Story,Medium,tc9uz8nXw6nJnAfpv,1,100
Writing Story,Low,zFue8AP3CFvyeFx9d,1,88.88888888888889
Moral Reasoning,High,8qFxy5cXePpKDn5k7,1,75
Moral Reasoning,Medium,NsLrfxF5dw36yxtbf,1,90
Moral Reasoning,Low,s585hyQSokMXxubSZ,1,80
Room Assignment,High,ox7nhwL4HBzLDH2p3,1,46.391752577319586
Room Assignment,Medium,2R7qxSfbxLyg4BmSF,1,98
Room Assignment,Low,SphmJ6bPom9gm9WFP,1,100
Wolf Goat Cabbage,High,JyezLCQqevoDb3tey,1,100
Wolf Goat Cabbage,Medium,DLpv9Mvf4WXDpxpxh,1,100
Wolf Goat Cabbage,Low,ujrsvW9HBJaNTt93y,1,100
Whac a Mole,High,BBCqDpysrGAfkiM9J,1,72.57142857142857
Whac a Mole,Medium,zgY2shbncnGDRPdSK,1,63.97849462365591
Whac a Mole,Low,gxmTLFXyd3pnMyHxh,1,0
Whac a Mole,Medium,Yma8gMmLhxsF2uGu2,6,23.655913978494624
Whac a Mole,Low,ibR4nfnePRfRHt643,6,36.18090452261306
Writing Story,High,9Kxq33zWnj68SCNnk,1,100
Writing Story,Medium,DDYJGDDSvszuv3THr,1,100
Writing Story,Low,H9W985xf3KmXApEqv,1,77.77777777777777
Moral Reasoning,High,q3NJxD4fCG85Q8iDs,1,90
Moral Reasoning,Medium,oh9aYK8WK4zgjfAk8,1,90
Moral Reasoning,Low,EdpgAovMJkjRbWix6,1,80
Room Assignment,High,MavKYCREzoX6mE2Dk,1,67.01030927835052
Room Assignment,Medium,JAk3C2rjuJK7Xu9jA,1,100
Room Assignment,Low,bbQHdp2fZavNiwWtW,1,98
Wolf Goat Cabbage,High,YBQLipYiEwjjrg5ht,1,100
Wolf Goat Cabbage,Medium,iRMhc9QmEL47ne8PK,1,100
Wolf Goat Cabbage,Low,2txbFvryXiWHMcBMp,1,0
Whac a Mole,High,mraQcy3vykY2bTFLE,1,90.85714285714286
Whac a Mole,Medium,Bvbfh8j9gHMbWHSwP,1,84.40860215053763
Whac a Mole,Low,vgN2hRXWwN9hsN8PC,1,72.8643216080402
Whac a Mole,High,Rb7oTyYkGJP2JH7GQ,6,20.571428571428573
Whac a Mole,Medium,Yma8gMmLhxsF2uGu2,6,27.419354838709676
Whac a Mole,Low,ibR4nfnePRfRHt643,6,45.7286432160804
Writing Story,High,QMZGx9jSckn75yCar,3,100
Writing Story,Medium,ZvzvK4gGSz7smhQ4f,3,100
Writing Story,Low,9MNYvzP4K6XpFKKP9,3,88.88888888888889
Moral Reasoning,High,Bo2QSpmpSEQZALgFB,3,0
Moral Reasoning,Medium,udTBAKh6P2k6rzJrC,3,100
Moral Reasoning,Low,2yc7Au7cZXJwDTQdm,3,90
Room Assignment,High,6mqGBP5K5NhvKcrA4,3,65.97938144329896
Room Assignment,Medium,Lb9ev2abEC9mREhBk,3,72
Room Assignment,Low,FzMSjKgmTZZQmBfgT,3,83
Wolf Goat Cabbage,High,zA8t7K5mwK58kigim,3,100
Wolf Goat Cabbage,Medium,aGqG9iRo6W6F77ydL,3,100
Wolf Goat Cabbage,Low,AvuJ3GCYScXbkD8su,3,0
Whac a Mole,High,dqJbe4n8HgRFpX7zf,3,40
Whac a Mole,Medium,wJi5HhxjmbXqSHhPk,3,8.602150537634408
Whac a Mole,Low,Kyd5dAbrBBDCwpg29,3,56.78391959798995
Whac a Mole,High,dqJbe4n8HgRFpX7zf,3,49.142857142857146
Whac a Mole,Medium,wJi5HhxjmbXqSHhPk,3,13.440860215053764
Whac a Mole,Low,Kyd5dAbrBBDCwpg29,3,78.89447236180905
Whac a Mole,High,dqJbe4n8HgRFpX7zf,3,0
Whac a Mole,Medium,wJi5HhxjmbXqSHhPk,3,0
Whac a Mole,Low,Kyd5dAbrBBDCwpg29,3,0
Writing Story,High,BsMrnZJxa9dfH2FuB,1,100
Writing Story,Medium,vTYdAx4jpH5Zo732F,1,100
Writing Story,Low,5yzPoRErWqwjQaLQk,1,100
Moral Reasoning,High,NxsgbvzAZoq5yHWMM,1,80
Moral Reasoning,Medium,AxTmpb9rp9N47hL8M,1,90
Moral Reasoning,Low,kuWrZagXHdAsnR72q,1,80
Room Assignment,High,AwXEXA7iyDTxfCskz,1,98.96907216494846
Room Assignment,Medium,is9APF8eJN5AChCJT,1,98
Room Assignment,Low,jjLk3dikXdFg56wNS,1,98
Wolf Goat Cabbage,High,WATJ8SmDxB2jeAnLn,1,100
Wolf Goat Cabbage,Medium,sabw5HZktZFq2hjgP,1,100
Wolf Goat Cabbage,Low,JWyfXrF797gE9s298,1,100
Whac a Mole,High,xfo3BMvnmXFnR9hmM,1,26.285714285714285
Whac a Mole,Medium,y2CrihcKzHqAekEx6,1,42.473118279569896
Whac a Mole,Low,pm7BSLjCy4mpQvNf3,1,45.22613065326633
Writing Story,High,xrSunuMBknLk5GH5H,3,100
Writing Story,Medium,Cox3QWAPr4bXTzFnL,3,100
Writing Story,Low,FwMFEZ5NdWaykiCdE,3,100
Moral Reasoning,High,HqMFtewqxhsu2MX6x,3,100
Moral Reasoning,Medium,6QNKC9QkQ3HeWmLK6,3,90
Moral Reasoning,Low,u8BoECAPwHfzuPNEm,3,80
Room Assignment,High,9hRXvj9oj93McS2g4,3,100
Room Assignment,Medium,WWGwcNtZPkpoCaXNY,3,96
Room Assignment,Low,Zk8TKgbGeoXPH7kAg,3,100
Wolf Goat Cabbage,High,nZdAM9YYZaqJNKZbC,3,100
Wolf Goat Cabbage,Medium,FEhRrrHGtCQ7ciaXA,3,100
Wolf Goat Cabbage,Low,WzEXZRxoumA9qWzis,3,100
Whac a Mole,High,JXPptWqwmXhTXoh34,3,53.142857142857146
Whac a Mole,Medium,yqJzNGPZTXHvbsvqx,3,44.086021505376344
Whac a Mole,Low,dQhHoTXS4hBLbijPm,3,82.41206030150754
Whac a Mole,High,JXPptWqwmXhTXoh34,3,94.85714285714286
Whac a Mole,Medium,yqJzNGPZTXHvbsvqx,3,45.69892473118279
Whac a Mole,Low,dQhHoTXS4hBLbijPm,3,100
Whac a Mole,High,JXPptWqwmXhTXoh34,3,0
Whac a Mole,Medium,yqJzNGPZTXHvbsvqx,3,0
Whac a Mole,Low,dQhHoTXS4hBLbijPm,3,0
Sudoku,Medium,XzJs7sY8uzwNotwFY,3,53.75
Sudoku,High,qL6AXTuf28dsqWp3K,3,45
Sudoku,Low,a837Zxa8WTSpMaoyp,3,52.5
Room Assignment,Medium,uFqjuGHr64WTMwy9h,3,0
Room Assignment,High,496tMDbkEqETZ55Wn,3,0
Room Assignment,Low,nJwnsqheScnaTTdGN,3,0
Guess the Correlation,Medium,cNAtacofacWaFaXJc,1,93
Guess the Correlation,High,sR4Toiv6JYf8QLiGT,1,68
Guess the Correlation,Low,vT52ijvjnyPW3TviL,1,55
Whac a Mole,Medium,uNeKPWJ8LXLcaZueP,1,34.946236559139784
Whac a Mole,High,GNhwoJMrhANwcHLyN,1,17.714285714285715
Whac a Mole,Low,DvNmqZF5eC6ShHHeZ,1,94.47236180904522
Word Construction,Medium,YtNL4WQbiGzcmvnrf,1,32.142857142857146
Word Construction,High,4n2LxJ3xj3C9yGBq3,1,11.764705882352942
Word Construction,Low,5naZwCNhZ7merPWjT,1,24.074074074074073
Wolf Goat Cabbage,Medium,Xu6c4J3vHQxdyticQ,1,0
Wolf Goat Cabbage,High,Z6KGpLnLrdccQQB7J,1,0
Wolf Goat Cabbage,Low,famKhwoqwpCQcEeyC,1,0
Allocating Resources,Medium,d9xuFRN3jnwGb6qG8,1,70
Allocating Resources,High,v4D2yCPK4B3RzoAAj,1,50
Allocating Resources,Low,acwKWKDFqRKAcMit3,1,0
Guess the Correlation,Medium,ymjq2tgRriCr9dvn3,6,29
Guess the Correlation,High,uvmZeQB2TvmXCyiqp,6,100
Guess the Correlation,Low,jewWpXn9TRqpv4Tm3,6,97
Whac a Mole,Medium,LYWkdPGnifmS9kTi7,6,0
Whac a Mole,High,CCiYS4qTNwrRxS4pA,6,0
Whac a Mole,Low,Tj6esCFMoATi2AERK,6,7.5376884422110555
Word Construction,Medium,95RLPwSRezizQkBZk,6,71.42857142857143
Word Construction,High,FGHEb5zzA2Stpweqb,6,89.70588235294117
Word Construction,Low,RjeGpQac9CyT5oRun,6,88.88888888888889
Wolf Goat Cabbage,Medium,Tw4G4mtdr2onTX63Y,6,100
Wolf Goat Cabbage,High,3QPZ2W4fbptoqBeys,6,100
Wolf Goat Cabbage,Low,g673PpiD4W8SA55xp,6,100
Allocating Resources,Medium,yPPTiN6FoCBWWkyow,6,80
Allocating Resources,High,LhQGCd3CmyqKsP2jb,6,80
Allocating Resources,Low,ExuiB592MiLEQc7DL,6,90
Guess the Correlation,Medium,qjYPoyuRdCXxJYEyK,3,96
Guess the Correlation,High,braHtrqQghqxDD4Jx,3,70
Guess the Correlation,Low,KrB4XuyYwkH5eBZyN,3,96
Whac a Mole,Medium,J5vihTQmxowJAWYQb,3,50.53763440860215
Whac a Mole,High,5qj5uih3z7FW2Gzfp,3,0
Whac a Mole,Low,YwGG8jTDjcWktbSGR,3,0
Word Construction,Medium,JNbmHji6NzP5smPtY,3,46.42857142857143
Word Construction,High,BZuxm7Dhz6D7eFwc4,3,30.88235294117647
Word Construction,Low,RAYYAfXkHYktLuWWf,3,46.2962962962963
Wolf Goat Cabbage,Medium,FneEdvpdf4w7vHPJh,3,100
Wolf Goat Cabbage,High,ZL7ErX9MthHHHTcyd,3,33
Wolf Goat Cabbage,Low,xPLvghb8zDJHqxtRy,3,0
Allocating Resources,Medium,w7SBexRhfhu3cbzYi,3,0
Allocating Resources,High,5YgjXHeEDeQfPZtjD,3,0
Allocating Resources,Low,cMtsyP85RZ7mrvWXT,3,0
Whac a Mole,Medium,J5vihTQmxowJAWYQb,3,0
Whac a Mole,High,5qj5uih3z7FW2Gzfp,3,8
Whac a Mole,Low,YwGG8jTDjcWktbSGR,3,11.557788944723619
Whac a Mole,Medium,LYWkdPGnifmS9kTi7,6,2.6881720430107525
Whac a Mole,High,CCiYS4qTNwrRxS4pA,6,1.7142857142857142
Whac a Mole,Low,Tj6esCFMoATi2AERK,6,9.547738693467336
Whac a Mole,Medium,LYWkdPGnifmS9kTi7,6,5.913978494623656
Whac a Mole,High,CCiYS4qTNwrRxS4pA,6,4.571428571428571
Whac a Mole,Low,Tj6esCFMoATi2AERK,6,9.045226130653266
Whac a Mole,Medium,LYWkdPGnifmS9kTi7,6,2.150537634408602
Whac a Mole,High,CCiYS4qTNwrRxS4pA,6,4
Whac a Mole,Medium,J5vihTQmxowJAWYQb,3,22.580645161290324
Whac a Mole,High,5qj5uih3z7FW2Gzfp,3,21.714285714285715
Whac a Mole,Low,YwGG8jTDjcWktbSGR,3,77.8894472361809
Whac a Mole,Medium,LYWkdPGnifmS9kTi7,6,3.225806451612903
Whac a Mole,High,CCiYS4qTNwrRxS4pA,6,5.142857142857143
Whac a Mole,Medium,LYWkdPGnifmS9kTi7,6,5.376344086021505
Whac a Mole,High,CCiYS4qTNwrRxS4pA,6,8
Whac a Mole,Low,Tj6esCFMoATi2AERK,6,20.100502512562816
Writing Story,High,c5yNzJiKoiAHdFBZm,1,88.88888888888889
Writing Story,Medium,bJRjWjhLxj3tJd3g5,1,100
Writing Story,Low,jmA3q3FxD2jLXSYyY,1,100
Moral Reasoning,High,snzGxckHpDmmNqcAS,1,90
Moral Reasoning,Medium,SHuCpwgoQFGeAeTWz,1,90
Moral Reasoning,Low,eNxaLPYWgKuBSXx3t,1,90
Room Assignment,High,CEcirHYzavbdMvcYQ,1,27.835051546391753
Room Assignment,Medium,uB3RRKrWBqzsnhCy2,1,98
Room Assignment,Low,gmzPnvSWua9vRndgF,1,94
Wolf Goat Cabbage,High,jeigA5GRYDN4CDqSY,1,100
Wolf Goat Cabbage,Medium,KYtzQiz6Cka5swBK7,1,100
Wolf Goat Cabbage,Low,iLpGNqwbdd6JiaRgA,1,0
Whac a Mole,High,r7zBZ8PQXo3DhThwo,1,20.571428571428573
Whac a Mole,Medium,faT2jvixbpcHMkNnX,1,37.634408602150536
Whac a Mole,Low,NpRPHfwBrXdPGHGok,1,36.18090452261306
Writing Story,High,ZrwYg4kyDSBz4tGDK,6,100
Writing Story,Medium,YoKoQjQX888zWNXDQ,6,94.44444444444444
Writing Story,Low,SK6zPxGXNvH5roJxS,6,100
Moral Reasoning,High,yadJSnNc2NSfHgwZF,6,100
Moral Reasoning,Medium,mZreTgRGK5rDMxsQ6,6,90
Moral Reasoning,Low,WHWPPXPc6oMEFSQBW,6,90
Room Assignment,High,ucSsKuap6THwjxTvB,6,74.22680412371135
Room Assignment,Medium,vRdYEckPdfuXrdFzM,6,85
Room Assignment,Low,ibeEYgtzpzFawZfgQ,6,100
Wolf Goat Cabbage,High,tkkqRLrHMR5Kcu7ys,6,100
Wolf Goat Cabbage,Medium,k8FgoP59AtkLSZai9,6,100
Wolf Goat Cabbage,Low,LYLzdeJ3sQCSfLXDe,6,100
Whac a Mole,High,ZAtkJHFGqzJJuq3rc,6,0
Whac a Mole,Medium,uTc9ckekLNDujKCLL,6,0
Whac a Mole,Low,LBCJM39Muzm3yGmQT,6,0
Whac a Mole,Medium,uTc9ckekLNDujKCLL,6,47.8494623655914
Whac a Mole,High,ZAtkJHFGqzJJuq3rc,6,8.571428571428571
Whac a Mole,Medium,uTc9ckekLNDujKCLL,6,16.129032258064516
Whac a Mole,Low,LBCJM39Muzm3yGmQT,6,22.613065326633166
Whac a Mole,Medium,uTc9ckekLNDujKCLL,6,45.16129032258065
Writing Story,High,AmDca2NbdJ5iR2sF9,3,100
Writing Story,Medium,dLktmda7pNF2uR3Zh,3,88.88888888888889
Writing Story,Low,W9mcSjWm8Ngech7gs,3,100
Moral Reasoning,High,xMJ58NRXdnyB7qxo2,3,100
Moral Reasoning,Medium,BcyyXqMNPiySjPHtN,3,100
Moral Reasoning,Low,yPBeeiMkmMKcgEuHG,3,100
Room Assignment,High,ZFYsKtjixYTAj2gLF,3,96.90721649484536
Room Assignment,Medium,4BSxzeJRDCsjLKzAL,3,98
Room Assignment,Low,Z83bwXiKuuG7nRB2s,3,97
Wolf Goat Cabbage,High,JjBkP7wMvP2kcezzt,3,100
Wolf Goat Cabbage,Medium,aTwpuqyqccgebHABz,3,100
Wolf Goat Cabbage,Low,Ty2amaohAz3yAHZ27,3,0
Whac a Mole,High,RsZX75iKJ4Y9aQ2xk,3,0
Whac a Mole,Medium,uu3gAFd9YdKuZb9kL,3,0
Whac a Mole,Low,3sNmft2A6y6JWH3Dd,3,0
Whac a Mole,High,ZAtkJHFGqzJJuq3rc,6,51.42857142857143
Whac a Mole,Medium,uTc9ckekLNDujKCLL,6,31.72043010752688
Whac a Mole,Low,LBCJM39Muzm3yGmQT,6,25.12562814070352
Writing Story,Low,FZMZy8yTWBn32aTRq,1,44.44444444444444
Moral Reasoning,High,XyM2KFYycTiGDB5BQ,1,70
Moral Reasoning,Medium,Xy3yDJz6B53kwztT4,1,50
Moral Reasoning,Low,8ZPuaLLfdpyjzFRqe,1,80
Room Assignment,High,fm28xMQQqB6rbFbMC,1,52.577319587628864
Room Assignment,Medium,cx25qW9AbLD4ncZum,1,40
Room Assignment,Low,TqJjiyt5eFPrFFNSR,1,59
Wolf Goat Cabbage,High,pfWzXc6u2HSDzzWyj,1,0
Wolf Goat Cabbage,Medium,svdhytuPnwxyH8L76,1,0
Wolf Goat Cabbage,Low,HRAeDmD36XvCwEwfv,1,0
Whac a Mole,High,rnvXHoBxxp5SG2uTS,1,14.285714285714286
Whac a Mole,Medium,xNYevLxgMuMqfx8ix,1,19.892473118279568
Whac a Mole,Low,fv967im6rMxqcw4p8,1,15.577889447236181
Whac a Mole,High,RsZX75iKJ4Y9aQ2xk,3,60.57142857142857
Whac a Mole,Medium,uu3gAFd9YdKuZb9kL,3,80.10752688172043
Whac a Mole,Low,3sNmft2A6y6JWH3Dd,3,83.41708542713567
Divergent Association,High,htz7ZmTyKhZ6oLYQo,1,0
Divergent Association,Low,HPT36KzQtYPrk7egX,1,0
Sudoku,Medium,igEXcyXTtRDn9R2ej,1,50
Sudoku,High,xHeJnjzQZYhHE5Pxw,1,50
Sudoku,Low,FFFdTEScnLFWuHrR7,1,50
Moral Reasoning,Medium,4X5AGGpNLFxTr7oLW,1,0
Moral Reasoning,High,HxcXisJX5HFJJHyTB,1,0
Moral Reasoning,Low,3HirGaLweG2cX7sng,1,0
Room Assignment,Medium,2me3s4LRkDLtWxfAB,1,0
Room Assignment,High,gm5xjw4JWCCmChbgs,1,0
Room Assignment,Low,fPduoyn2JyQz43mmz,1,6
Divergent Association,Medium,T7xYhQYyHra5eoFd7,3,98.19978966884925
Divergent Association,High,bbQ8aPd34vCEbPKjs,3,91.10187667161982
Divergent Association,Low,swrGDAjcbCFbRzojn,3,88.16735699241381
Sudoku,Medium,WvM9Db2y3jeFckzoc,3,82.5
Sudoku,High,2j7dM2FkGaacRAiFA,3,55
Sudoku,Low,MGNAtngrDmqoq77ca,3,100
Moral Reasoning,Medium,mNgRLDhnCgj33Kuin,3,50
Moral Reasoning,High,9dEhnzxgYb288PgTf,3,80
Moral Reasoning,Low,C3Bz2GWjejvBGngSg,3,75
Room Assignment,Medium,ekkbzpwMpaY3mGFuF,3,92
Room Assignment,High,M2aqbqbFALBhhRcjj,3,83.50515463917526
Room Assignment,Low,LvdAaeJYKtMwtZWnu,3,98
Writing Story,Medium,yjDr4pRWkpa8juqBu,3,100
Writing Story,High,uMsW7gHcgKAHYgt67,3,100
Writing Story,Low,DzaZDKrnvvw9uPiCk,3,100
Writing Story,High,tuf9onio3DbMzc8ot,6,94.44444444444444
Writing Story,Medium,9zqWoHWYJyKGh7g7e,6,88.88888888888889
Writing Story,Low,erLfWNmqSk2EziSxQ,6,88.88888888888889
Moral Reasoning,High,fezrcLFWuR4bCgfEX,6,50
Moral Reasoning,Medium,SaHz2Mgjw7TzH5Pc2,6,90
Moral Reasoning,Low,j8NsFM7J7MKeT7tK6,6,80
Room Assignment,High,a8SxPzsDFLdt6eCz6,6,75.25773195876289
Room Assignment,Medium,YYE8rq3qdnrJ8YgmC,6,90
Room Assignment,Low,G8SHJX6rHebNFnokb,6,100
Wolf Goat Cabbage,High,wNizGqSKZEz76FJZ7,6,100
Wolf Goat Cabbage,Medium,C58y3P2TuTSe4fB57,6,100
Wolf Goat Cabbage,Low,BpAFTsRinrYyPErAx,6,100
Whac a Mole,High,H5CHtBjmk4fSjyrsy,6,26.285714285714285
Whac a Mole,Medium,s6q78TrAttifnwqHn,6,14.516129032258064
Whac a Mole,Low,cirsuGx6LR3DN3GLa,6,54.2713567839196
Writing Story,High,cRQxFopL8eEj84fTG,3,77.77777777777777
Writing Story,Medium,fvTnKSXgPspvxgrzG,3,88.88888888888889
Writing Story,Low,jorGip2Pvc2antrT9,3,44.44444444444444
Moral Reasoning,High,3ximcXs4epZesrftJ,3,50
Moral Reasoning,Medium,7zDjBisNyHcHxQe4D,3,80
Moral Reasoning,Low,ypfkKQmjQHS2hLGdg,3,70
Room Assignment,High,Yk3oXut65cWmiZAiX,3,52.577319587628864
Room Assignment,Medium,b2NnsxXgCmQ8DMYjY,3,80
Room Assignment,Low,bsvYXH9hLpK4xvmHd,3,98
Wolf Goat Cabbage,High,YizYxBo6kfuCSHaJx,3,0
Wolf Goat Cabbage,Medium,qQ8XSzvRsnLgHoxWY,3,100
Wolf Goat Cabbage,Low,e6npDf72w3WuDyYKg,3,0
Whac a Mole,High,e43Y7spmdNtD3q8Zd,3,19.428571428571427
Whac a Mole,Medium,EJK987b7mwS9KZ84K,3,31.72043010752688
Whac a Mole,Low,vcXzZTCHWj3hwaRBA,3,30.150753768844222
Whac a Mole,High,e43Y7spmdNtD3q8Zd,3,79.42857142857143
Whac a Mole,Medium,EJK987b7mwS9KZ84K,3,62.903225806451616
Whac a Mole,Low,vcXzZTCHWj3hwaRBA,3,25.12562814070352
Whac a Mole,High,H5CHtBjmk4fSjyrsy,6,45.714285714285715
Whac a Mole,Medium,s6q78TrAttifnwqHn,6,0
Whac a Mole,Low,cirsuGx6LR3DN3GLa,6,26.13065326633166
Whac a Mole,High,e43Y7spmdNtD3q8Zd,3,0
Whac a Mole,Medium,EJK987b7mwS9KZ84K,3,0
Whac a Mole,Low,vcXzZTCHWj3hwaRBA,3,0
Whac a Mole,High,H5CHtBjmk4fSjyrsy,6,0
Whac a Mole,Low,cirsuGx6LR3DN3GLa,6,0
Whac a Mole,Medium,s6q78TrAttifnwqHn,6,38.17204301075269
Whac a Mole,Low,cirsuGx6LR3DN3GLa,6,33.165829145728644
Whac a Mole,High,H5CHtBjmk4fSjyrsy,6,4
Whac a Mole,Medium,s6q78TrAttifnwqHn,6,3.225806451612903
Whac a Mole,Low,cirsuGx6LR3DN3GLa,6,23.618090452261306
Writing Story,High,uSJoQGGfTMisg3KMT,1,88.88888888888889
Writing Story,Medium,qtJ7BzSNDhxane5Qg,1,100
Writing Story,Low,MdB8LMar8oALh5GAv,1,88.88888888888889
Moral Reasoning,High,kceTCv3ZcREK6Y6mP,1,80
Moral Reasoning,Medium,6Q3bpWKmZNuDXBaoC,1,80
Moral Reasoning,Low,sQMtLPkhZpBYAvuGs,1,50
Room Assignment,High,7NM4ooAFHiHqtjBbm,1,70.10309278350516
Room Assignment,Medium,STf7nnqnWc94uBFqH,1,98
Room Assignment,Low,Ne5QHhuSTEeACDq47,1,98
Wolf Goat Cabbage,High,2NKxTJSt9R9ctEMCN,1,100
Wolf Goat Cabbage,Medium,jy9A5RRMXgKkXxsvp,1,100
Wolf Goat Cabbage,Low,GkuJsDWT3gCznNPQx,1,100
Whac a Mole,High,Cc557kLkmsSE8dpQx,1,21.714285714285715
Whac a Mole,Medium,5DcnmFT8kDYCcnTA4,1,38.70967741935484
Whac a Mole,Low,amBRJ7r8LAgRHZ6JT,1,40.20100502512563
Whac a Mole,Medium,s6q78TrAttifnwqHn,6,3.763440860215054
Whac a Mole,Low,cirsuGx6LR3DN3GLa,6,10.552763819095478
Sudoku,Medium,wzCGa7MavueWrmtfa,1,50
Sudoku,High,CYL4WfmdyqB6jvgmC,1,50
Sudoku,Low,RzAo5r3YqEPN9pABg,1,50
Room Assignment,Medium,wg3fY7AKsPjb6PcYN,1,0
Room Assignment,High,4tFGiMKLNLD53fwfL,1,0
Room Assignment,Low,ZvCkfktiQNmZ6vZiB,1,0
Divergent Association,High,9FhHTv4iGRerDwKLn,1,36.06983034660861
Divergent Association,Medium,ZKPvJnKHCqMthHvuo,1,28.972227832137314
Divergent Association,Low,rmn6ktgydbcbGBHx6,1,64.79034759883872
Sudoku,High,xrf2kjrmtiBtGDWha,1,64
Sudoku,Medium,cTRZurWDx87aRPZNo,1,35
Sudoku,Low,kK3Z2ph5bwiR8Y73x,1,100
Guess the Correlation,High,P8Lzvnw4YdnjqHS8k,1,54
Guess the Correlation,Medium,ErgDBS6sZyFmaZ53s,1,56
Guess the Correlation,Low,QryeMpsQHafNnMDK7,1,45
Allocating Resources,High,4yNKujv4EgNY3Yz6B,1,80
Allocating Resources,Medium,2DLuipD5F9zFmC3BP,1,90
Allocating Resources,Low,NYpMx28J5u4rEBa7s,1,90
Word Construction,High,RjpTqSoknpe2DTs3H,1,11.764705882352942
Word Construction,Medium,avaSyg63EJzQj2rhJ,1,19.642857142857142
Word Construction,Low,zXhRyyEWR4bbMmpxq,1,7.407407407407407
Guess the Correlation,Medium,qAfmMbyhHPq8EFG7G,1,67
Guess the Correlation,High,XgWrLa9fdBgC8GYQu,1,58
Guess the Correlation,Low,b2uBZF3xG8H42Btdv,1,97
Whac a Mole,Medium,jRumjHozmKnpiH4xj,1,38.17204301075269
Whac a Mole,High,Gw86bjityk8hk4JDa,1,21.714285714285715
Whac a Mole,Low,aDwvMBceBykFAnKYP,1,38.69346733668342
Word Construction,Medium,fCwKmgfB79roxQoyz,1,32.142857142857146
Word Construction,High,ed4SgL3Ym9Dpgrna9,1,47.05882352941177
Word Construction,Low,xSrvzNL4EnBqJcKkC,1,31.48148148148148
Wolf Goat Cabbage,Medium,eaL8HWe4dSnAKRwYy,1,100
Wolf Goat Cabbage,High,A945zLba8e2hGscme,1,100
Wolf Goat Cabbage,Low,KDfpB8hqAj9agYaFw,1,100
