id,batch_num,vis_img,int_verb,ort_img,rep_man,soc_pers,team_size,score,time,eff,chat
NyZRjkrspfCTqGNtG,5,High,High,Low,High,High,8,82.346333795447,420.0,0.19606269951296904,"{""text"":""List is looking good"",""playerId"":""LTnCkBYkuauXxmhFH"",""at"":""2021-12-02T18:09:57.510Z""},{""text"":""I agree!"",""playerId"":""8oPqwJ2ZFPnmTY22M"",""at"":""2021-12-02T18:10:03.991Z""},{""text"":""agreed"",""playerId"":""8SqDbojdpFXc8faYL"",""at"":""2021-12-02T18:10:03.229Z""},{""text"":""I think we should add in an abstract concept like democracy or communism"",""playerId"":""mT472aKkbWuHCh8yM"",""at"":""2021-12-02T18:10:07.973Z""},{""text"":""I think so too."",""playerId"":""nZdTRrbdsvjogLB94"",""at"":""2021-12-02T18:10:08.232Z""},{""text"":""Yeah i think so too"",""playerId"":""ynwDGJvG4rQxhyfRn"",""at"":""2021-12-02T18:10:08.461Z""},{""text"":""What can we remove to add an abstract?"",""playerId"":""LTnCkBYkuauXxmhFH"",""at"":""2021-12-02T18:10:22.785Z""},{""text"":""Maybe remove screwdriver or pillow, since they're both objects you possess?"",""playerId"":""ynwDGJvG4rQxhyfRn"",""at"":""2021-12-02T18:10:29.742Z""},{""text"":""Everything else is tangible so yea, maybe some intangible concepts"",""playerId"":""mT472aKkbWuHCh8yM"",""at"":""2021-12-02T18:10:34.642Z""},{""text"":""are sky and raincoat too close?"",""playerId"":""LTnCkBYkuauXxmhFH"",""at"":""2021-12-02T18:10:52.412Z""},{""text"":""I think sky and raincoat are too close."",""playerId"":""nZdTRrbdsvjogLB94"",""at"":""2021-12-02T18:11:00.922Z""},{""text"":""Lets remove raincoat"",""playerId"":""LTnCkBYkuauXxmhFH"",""at"":""2021-12-02T18:11:06.005Z""},{""text"":""that looks better"",""playerId"":""LTnCkBYkuauXxmhFH"",""at"":""2021-12-02T18:11:20.952Z""},{""text"":""What about replacing sandwich with market or something?"",""playerId"":""LTnCkBYkuauXxmhFH"",""at"":""2021-12-02T18:11:55.960Z""},{""text"":""I think this is good. Everything would be in it's own section of a store. (If you could buy it)."",""playerId"":""mT472aKkbWuHCh8yM"",""at"":""2021-12-02T18:11:58.327Z""},{""text"":""I'm not sure about hand and family. Both are related to people."",""playerId"":""nZdTRrbdsvjogLB94"",""at"":""2021-12-02T18:11:59.664Z""},{""text"":""Hmmmm good point"",""playerId"":""mT472aKkbWuHCh8yM"",""at"":""2021-12-02T18:12:07.247Z""},{""text"":""True"",""playerId"":""LTnCkBYkuauXxmhFH"",""at"":""2021-12-02T18:12:13.264Z""},{""text"":""Replace family with serenity? Another abstract concept that's a feeling. I don't think we have any feelings."",""playerId"":""mT472aKkbWuHCh8yM"",""at"":""2021-12-02T18:12:40.787Z""},{""text"":""sandwich and container might be together"",""playerId"":""rwZGz547XKmYRfK8M"",""at"":""2021-12-02T18:12:48.304Z""},{""text"":""yeah I was worried about sandwich"",""playerId"":""LTnCkBYkuauXxmhFH"",""at"":""2021-12-02T18:12:54.374Z""},{""text"":""I think that works."",""playerId"":""nZdTRrbdsvjogLB94"",""at"":""2021-12-02T18:12:56.737Z""},{""text"":""I was thinking hand and screwdriver might be too close"",""playerId"":""Hpk6W8L6TZQu9YmsJ"",""at"":""2021-12-02T18:13:19.466Z""},{""text"":""Hmmmm"",""playerId"":""mT472aKkbWuHCh8yM"",""at"":""2021-12-02T18:13:31.739Z""},{""text"":""pencil and screwdriver might be too similar"",""playerId"":""8oPqwJ2ZFPnmTY22M"",""at"":""2021-12-02T18:13:49.131Z""},{""text"":""Pencil and container are too close"",""playerId"":""LTnCkBYkuauXxmhFH"",""at"":""2021-12-02T18:13:49.777Z""},{""text"":""Pencil and screwdriver are too close for sure."",""playerId"":""nZdTRrbdsvjogLB94"",""at"":""2021-12-02T18:14:00.427Z""},{""text"":""water and container too close?"",""playerId"":""LTnCkBYkuauXxmhFH"",""at"":""2021-12-02T18:14:11.104Z""},{""text"":""What about a clothing item that isnt raincoat lol"",""playerId"":""mT472aKkbWuHCh8yM"",""at"":""2021-12-02T18:14:12.872Z""},{""text"":""water and sky too close??"",""playerId"":""rwZGz547XKmYRfK8M"",""at"":""2021-12-02T18:14:14.915Z""},{""text"":""Water and sky or water and container are too close."",""playerId"":""nZdTRrbdsvjogLB94"",""at"":""2021-12-02T18:14:16.737Z""},{""text"":""Remove sky for mirror?"",""playerId"":""LTnCkBYkuauXxmhFH"",""at"":""2021-12-02T18:14:28.801Z""},{""text"":""add tundra?"",""playerId"":""rwZGz547XKmYRfK8M"",""at"":""2021-12-02T18:14:31.499Z""},{""text"":""I think anything can be too close if you really think about haha"",""playerId"":""mT472aKkbWuHCh8yM"",""at"":""2021-12-02T18:14:32.585Z""},{""text"":""I'm down for swapping sky with tundra"",""playerId"":""mT472aKkbWuHCh8yM"",""at"":""2021-12-02T18:14:49.099Z""},{""text"":""we're over thinking it"",""playerId"":""8SqDbojdpFXc8faYL"",""at"":""2021-12-02T18:15:02.619Z""},{""text"":""Sure."",""playerId"":""nZdTRrbdsvjogLB94"",""at"":""2021-12-02T18:15:02.651Z""}"
6g6qkJsvDRtw8kDgT,5,High,Mixed,Low,High,High,8,86.66066411986121,420.0,0.20633491457109812,"{""text"":""Who's the idiot that keeps removing *****? It's very different than all the other words."",""playerId"":""6A6Jyy9GJw7wA8zeX"",""at"":""2021-12-02T18:11:38.983Z""},{""text"":""Try to pair words in the final list that are opposites"",""playerId"":""vxzhASoBmyH54xNJM"",""at"":""2021-12-02T18:11:51.306Z""},{""text"":""i think we should take out all the foods"",""playerId"":""ndAqxPDme7z46HtZM"",""at"":""2021-12-02T18:11:57.369Z""},{""text"":""so water>rock"",""playerId"":""vxzhASoBmyH54xNJM"",""at"":""2021-12-02T18:11:58.811Z""},{""text"":""exccept one"",""playerId"":""ndAqxPDme7z46HtZM"",""at"":""2021-12-02T18:12:02.306Z""},{""text"":""steak>cheesecake"",""playerId"":""vxzhASoBmyH54xNJM"",""at"":""2021-12-02T18:12:05.602Z""},{""text"":""etc"",""playerId"":""vxzhASoBmyH54xNJM"",""at"":""2021-12-02T18:12:07.255Z""},{""text"":""yes"",""playerId"":""ndAqxPDme7z46HtZM"",""at"":""2021-12-02T18:12:11.913Z""},{""text"":""yes"",""playerId"":""3rpneCGqsLbumNPRu"",""at"":""2021-12-02T18:12:14.541Z""},{""text"":""may just one food"",""playerId"":""pj6k2mX3kvQpABFkP"",""at"":""2021-12-02T18:12:15.760Z""},{""text"":""i agree, one food"",""playerId"":""tbkgRwtA9gMaqvjFj"",""at"":""2021-12-02T18:12:27.234Z""},{""text"":""landscape and water?"",""playerId"":""ndAqxPDme7z46HtZM"",""at"":""2021-12-02T18:12:28.475Z""},{""text"":""more complex words over less complex, too"",""playerId"":""pj6k2mX3kvQpABFkP"",""at"":""2021-12-02T18:12:35.222Z""},{""text"":""It's got to be words that are different.  doesn't matter if you find them appropriate or not"",""playerId"":""6A6Jyy9GJw7wA8zeX"",""at"":""2021-12-02T18:12:40.623Z""},{""text"":""I like this list.  current list looks good to me"",""playerId"":""6A6Jyy9GJw7wA8zeX"",""at"":""2021-12-02T18:13:19.319Z""},{""text"":""***** might be too close to nanny because they're both people"",""playerId"":""vxzhASoBmyH54xNJM"",""at"":""2021-12-02T18:13:37.350Z""},{""text"":""well"",""playerId"":""vxzhASoBmyH54xNJM"",""at"":""2021-12-02T18:13:38.722Z""},{""text"":""im satisfied"",""playerId"":""tbkgRwtA9gMaqvjFj"",""at"":""2021-12-02T18:13:42.330Z""},{""text"":""kind of... lol"",""playerId"":""vxzhASoBmyH54xNJM"",""at"":""2021-12-02T18:13:43.950Z""},{""text"":""Yeah"",""playerId"":""3rpneCGqsLbumNPRu"",""at"":""2021-12-02T18:13:53.742Z""},{""text"":""let's remove nanny and add something else"",""playerId"":""vxzhASoBmyH54xNJM"",""at"":""2021-12-02T18:14:07.639Z""},{""text"":""agreed"",""playerId"":""pj6k2mX3kvQpABFkP"",""at"":""2021-12-02T18:14:12.501Z""},{""text"":""thats better"",""playerId"":""3rpneCGqsLbumNPRu"",""at"":""2021-12-02T18:14:19.400Z""},{""text"":""Okay, I'm good if everyone else is"",""playerId"":""vxzhASoBmyH54xNJM"",""at"":""2021-12-02T18:14:30.913Z""},{""text"":""are rocket and computer too close though"",""playerId"":""ndAqxPDme7z46HtZM"",""at"":""2021-12-02T18:14:36.629Z""},{""text"":""yeah actually"",""playerId"":""3rpneCGqsLbumNPRu"",""at"":""2021-12-02T18:14:50.434Z""},{""text"":""a computer is part of a modern rocket, so yeah"",""playerId"":""pj6k2mX3kvQpABFkP"",""at"":""2021-12-02T18:14:58.856Z""},{""text"":""How is a rocket anything like a computer? Imagine a toy rocket that a kid shoots into the air. It's not like a computer."",""playerId"":""6A6Jyy9GJw7wA8zeX"",""at"":""2021-12-02T18:15:15.728Z""},{""text"":""put toy rocket and we can change it"",""playerId"":""vxzhASoBmyH54xNJM"",""at"":""2021-12-02T18:15:29.001Z""},{""text"":""single words only"",""playerId"":""pj6k2mX3kvQpABFkP"",""at"":""2021-12-02T18:15:38.494Z""},{""text"":""By that logic a dog is like a steak because they're both made of meat."",""playerId"":""6A6Jyy9GJw7wA8zeX"",""at"":""2021-12-02T18:15:41.701Z""},{""text"":""Oh right"",""playerId"":""vxzhASoBmyH54xNJM"",""at"":""2021-12-02T18:15:42.682Z""},{""text"":""put toy"",""playerId"":""3rpneCGqsLbumNPRu"",""at"":""2021-12-02T18:15:48.412Z""},{""text"":""i think we're done"",""playerId"":""qFoTFFJp6vjWeXeXp"",""at"":""2021-12-02T18:16:06.968Z""},{""text"":""only because we removed *****, lol"",""playerId"":""pj6k2mX3kvQpABFkP"",""at"":""2021-12-02T18:16:12.358Z""},{""text"":""Looks good here"",""playerId"":""pj6k2mX3kvQpABFkP"",""at"":""2021-12-02T18:16:23.495Z""}"
2ko6zswZxWcjTZyK9,5,High,Mixed,Low,High,High,8,84.28504195892147,420.0,0.2006786713307654,"{""text"":""ghost and soul seem possibly related"",""playerId"":""th6whkwWwb6cetJFD"",""at"":""2021-12-02T18:17:05.884Z""},{""text"":""true"",""playerId"":""rzZd8eruMRa7SxRdF"",""at"":""2021-12-02T18:17:20.667Z""},{""text"":""agreed"",""playerId"":""MS8Wp2iyGFjH5EpNN"",""at"":""2021-12-02T18:17:24.518Z""},{""text"":""as well as computer and intelligence (i.e. AI)"",""playerId"":""4pT5WRNrTcwRA87ns"",""at"":""2021-12-02T18:17:43.138Z""},{""text"":""agree"",""playerId"":""th6whkwWwb6cetJFD"",""at"":""2021-12-02T18:17:55.256Z""},{""text"":""ooh, humor is good"",""playerId"":""MS8Wp2iyGFjH5EpNN"",""at"":""2021-12-02T18:18:03.301Z""},{""text"":""agreed"",""playerId"":""4pT5WRNrTcwRA87ns"",""at"":""2021-12-02T18:18:09.620Z""},{""text"":""Thanks :)"",""playerId"":""muqg3kLb66cZTgz9L"",""at"":""2021-12-02T18:18:10.175Z""},{""text"":""abstract nouns seem to be a good bet"",""playerId"":""4pT5WRNrTcwRA87ns"",""at"":""2021-12-02T18:18:40.967Z""},{""text"":""i think maybe 'abstract' is a characteristic of the nouns that could be 'similar'"",""playerId"":""th6whkwWwb6cetJFD"",""at"":""2021-12-02T18:19:17.157Z""},{""text"":""good point"",""playerId"":""4pT5WRNrTcwRA87ns"",""at"":""2021-12-02T18:19:28.935Z""},{""text"":""This is an interesting game"",""playerId"":""muqg3kLb66cZTgz9L"",""at"":""2021-12-02T18:19:51.047Z""},{""text"":""yes"",""playerId"":""rzZd8eruMRa7SxRdF"",""at"":""2021-12-02T18:19:55.305Z""},{""text"":""stop fussing with it"",""playerId"":""MS8Wp2iyGFjH5EpNN"",""at"":""2021-12-02T18:20:27.035Z""}"
MnLjYjgt7QEpBXQYf,5,High,High,Low,High,High,5,76.63655956586202,420.0,0.18246799896633814,"{""text"":""some are to similar"",""playerId"":""XxQBTGqzP5E3dneWw"",""at"":""2021-12-02T18:28:16.491Z""},{""text"":""2 30 left"",""playerId"":""XxQBTGqzP5E3dneWw"",""at"":""2021-12-02T18:29:52.625Z""}"
PY96P2KfRAg7JLp3M,5,High,Mixed,Low,Mixed,High,3,82.08208203315735,380.0,0.2160054790346246,"{""text"":""Are we suppose to just use color words"",""playerId"":""EPMXBgmfD3bBBispZ"",""at"":""2021-12-02T18:07:12.931Z""},{""text"":""not sure"",""playerId"":""uRFD25LeyNmJsmkpe"",""at"":""2021-12-02T18:07:24.424Z""},{""text"":""no"",""playerId"":""gnfwbj4e9FfpQ2GpA"",""at"":""2021-12-02T18:07:52.332Z""},{""text"":""It just specified completely different..correct"",""playerId"":""EPMXBgmfD3bBBispZ"",""at"":""2021-12-02T18:07:56.898Z""},{""text"":""any noun...things, objects, concepts"",""playerId"":""gnfwbj4e9FfpQ2GpA"",""at"":""2021-12-02T18:08:01.873Z""},{""text"":""not sure how to enter what is far from other words though"",""playerId"":""gnfwbj4e9FfpQ2GpA"",""at"":""2021-12-02T18:08:30.591Z""},{""text"":""are we good?"",""playerId"":""uRFD25LeyNmJsmkpe"",""at"":""2021-12-02T18:10:00.229Z""},{""text"":""oh ok, the words in the Final List should be as different from one another as possible, like don't put in two or more colors, sports, etc"",""playerId"":""gnfwbj4e9FfpQ2GpA"",""at"":""2021-12-02T18:10:14.874Z""},{""text"":""ok..."",""playerId"":""EPMXBgmfD3bBBispZ"",""at"":""2021-12-02T18:10:39.663Z""},{""text"":""I'm good with the list"",""playerId"":""gnfwbj4e9FfpQ2GpA"",""at"":""2021-12-02T18:11:21.708Z""},{""text"":""ok"",""playerId"":""uRFD25LeyNmJsmkpe"",""at"":""2021-12-02T18:11:26.911Z""},{""text"":""toggle"",""playerId"":""uRFD25LeyNmJsmkpe"",""at"":""2021-12-02T18:11:39.772Z""}"
mvZzPpo4p5PvgjzSe,5,High,High,Low,Low,High,3,78.45091532501911,304.0,0.25806222146387864,
JM2BBy5Y4sbqAzhBg,5,High,High,Low,Low,High,3,77.54794367485576,239.0,0.32446838357680235,"{""text"":""am i doing this task with bots"",""playerId"":""N34pLBrg84FGtWRna"",""at"":""2021-12-02T18:21:25.126Z""},{""text"":""I'm not a bot"",""playerId"":""9DgQkuk6hdPENLXc3"",""at"":""2021-12-02T18:21:34.237Z""},{""text"":""Alright cool"",""playerId"":""N34pLBrg84FGtWRna"",""at"":""2021-12-02T18:21:42.690Z""},{""text"":""I think you just need to decide what words to use, it doesn't really matter"",""playerId"":""yWPqmJHBiGCoZiEbZ"",""at"":""2021-12-02T18:22:02.683Z""},{""text"":""I'm good with the list"",""playerId"":""N34pLBrg84FGtWRna"",""at"":""2021-12-02T18:22:14.372Z""},{""text"":""I hit the toggle button"",""playerId"":""N34pLBrg84FGtWRna"",""at"":""2021-12-02T18:22:17.139Z""},{""text"":""okay me too"",""playerId"":""9DgQkuk6hdPENLXc3"",""at"":""2021-12-02T18:22:21.757Z""}"
A8mbA3eyvSzcozvZd,5,Low,High,Low,Mixed,Low,10,80.3900770429108,153.0,0.5254253401497438,"{""text"":""We all good?"",""playerId"":""SvMJyGCvW9Xn4NYSt"",""at"":""2021-12-02T18:06:36.480Z""},{""text"":""good with me"",""playerId"":""jt3qQ9qqXSLqhdKho"",""at"":""2021-12-02T18:07:22.675Z""},{""text"":""yeah good"",""playerId"":""jnwmcaNSj5MtYErQZ"",""at"":""2021-12-02T18:07:27.226Z""},{""text"":""Ok"",""playerId"":""bDjcNv5WFMR5kwpuW"",""at"":""2021-12-02T18:07:27.828Z""},{""text"":""fine"",""playerId"":""bd76ztPpizFgb6Tp8"",""at"":""2021-12-02T18:07:34.288Z""}"
PPhqQPG2AYaAuGq3y,5,Low,High,Low,Low,Low,10,87.5885189179745,201.0,0.4357637757113159,"{""text"":""bra"",""playerId"":""ChRHen9QrNgA3Aygb"",""at"":""2021-12-02T18:06:58.086Z""},{""text"":""car"",""playerId"":""ChRHen9QrNgA3Aygb"",""at"":""2021-12-02T18:07:14.307Z""},{""text"":""fertilizer"",""playerId"":""ChRHen9QrNgA3Aygb"",""at"":""2021-12-02T18:07:23.767Z""},{""text"":""virus"",""playerId"":""ChRHen9QrNgA3Aygb"",""at"":""2021-12-02T18:07:31.093Z""},{""text"":""battery"",""playerId"":""ChRHen9QrNgA3Aygb"",""at"":""2021-12-02T18:07:43.939Z""},{""text"":""eyelash"",""playerId"":""ChRHen9QrNgA3Aygb"",""at"":""2021-12-02T18:07:51.383Z""},{""text"":""fan"",""playerId"":""ChRHen9QrNgA3Aygb"",""at"":""2021-12-02T18:08:01.726Z""},{""text"":""litter"",""playerId"":""ChRHen9QrNgA3Aygb"",""at"":""2021-12-02T18:08:11.860Z""},{""text"":""ghost"",""playerId"":""ChRHen9QrNgA3Aygb"",""at"":""2021-12-02T18:08:21.902Z""},{""text"":""Green i think you can add these to the other box"",""playerId"":""xqms6TWCmWffQCKWw"",""at"":""2021-12-02T18:08:36.146Z""},{""text"":""It looks like a pretty good list, they are all ver ydifferent from each other"",""playerId"":""hf6jGfLE9SRPfSpKM"",""at"":""2021-12-02T18:09:12.839Z""},{""text"":""looks good and diverse to me! submit??"",""playerId"":""o2jeYwyna2oG3DYz5"",""at"":""2021-12-02T18:09:14.078Z""},{""text"":""Yes"",""playerId"":""ocMc8M6siymwEZ99S"",""at"":""2021-12-02T18:09:19.729Z""},{""text"":""yes"",""playerId"":""pYoRjLAvpcvzFzn4o"",""at"":""2021-12-02T18:09:21.565Z""},{""text"":""yes"",""playerId"":""ChRHen9QrNgA3Aygb"",""at"":""2021-12-02T18:09:22.086Z""},{""text"":""I'm good with it"",""playerId"":""gddNXBRA9HrWDLZDk"",""at"":""2021-12-02T18:09:23.031Z""},{""text"":""I like it too"",""playerId"":""ocMc8M6siymwEZ99S"",""at"":""2021-12-02T18:09:23.691Z""},{""text"":""yes"",""playerId"":""38d5MN4ADA6r2TKkf"",""at"":""2021-12-02T18:09:23.937Z""},{""text"":""yes"",""playerId"":""gNZ37rHTzASK5DaCm"",""at"":""2021-12-02T18:09:26.734Z""},{""text"":""everyone toggle the option at the bottom of the list"",""playerId"":""hf6jGfLE9SRPfSpKM"",""at"":""2021-12-02T18:10:00.147Z""}"
d2HREMfpEpDLtCsg2,5,Low,High,Mixed,High,Low,10,79.87798303365707,420.0,0.1901856738896597,"{""text"":""what is screeb?"",""playerId"":""Z82vGzDWGbi2GDWrg"",""at"":""2021-12-02T18:12:14.744Z""},{""text"":""lol"",""playerId"":""Liq8GtQNJfapHtevm"",""at"":""2021-12-02T18:12:19.778Z""},{""text"":""we should try to not have too many animals, they will probably register as similar"",""playerId"":""9p9dJ9R72pQcSgThT"",""at"":""2021-12-02T18:13:01.138Z""},{""text"":""Too many animals - rmoving mine"",""playerId"":""Z82vGzDWGbi2GDWrg"",""at"":""2021-12-02T18:13:14.042Z""},{""text"":""that is correct"",""playerId"":""F4qAwARmtCD6awPpa"",""at"":""2021-12-02T18:13:18.489Z""},{""text"":""Pipe"",""playerId"":""Z82vGzDWGbi2GDWrg"",""at"":""2021-12-02T18:13:51.272Z""},{""text"":""tree and nature too similar?"",""playerId"":""jZfxTNp5EDJuNfhJm"",""at"":""2021-12-02T18:15:01.433Z""},{""text"":""probably"",""playerId"":""7Ht8DbhfeNZWiKmzm"",""at"":""2021-12-02T18:15:10.054Z""},{""text"":""We okay with this?"",""playerId"":""Liq8GtQNJfapHtevm"",""at"":""2021-12-02T18:15:49.823Z""},{""text"":""I think this looks good"",""playerId"":""jZfxTNp5EDJuNfhJm"",""at"":""2021-12-02T18:15:54.737Z""},{""text"":""I think so"",""playerId"":""PekcoLNe9zi8NfCis"",""at"":""2021-12-02T18:15:58.779Z""},{""text"":""Does everyone have to move a word?"",""playerId"":""kdu3DTYz86d2k8NoF"",""at"":""2021-12-02T18:15:59.208Z""},{""text"":""looks good"",""playerId"":""9p9dJ9R72pQcSgThT"",""at"":""2021-12-02T18:15:59.176Z""},{""text"":""looks good"",""playerId"":""F4qAwARmtCD6awPpa"",""at"":""2021-12-02T18:15:59.660Z""},{""text"":""I'm good"",""playerId"":""7Ht8DbhfeNZWiKmzm"",""at"":""2021-12-02T18:16:06.847Z""},{""text"":""I dont think everyone has to be represented"",""playerId"":""Liq8GtQNJfapHtevm"",""at"":""2021-12-02T18:16:17.329Z""},{""text"":""just participate in some way, I think"",""playerId"":""PekcoLNe9zi8NfCis"",""at"":""2021-12-02T18:16:34.739Z""},{""text"":""Okay, the X means I haven't toggled that I am satisfied with it then?"",""playerId"":""kdu3DTYz86d2k8NoF"",""at"":""2021-12-02T18:16:44.919Z""},{""text"":""Yup"",""playerId"":""Liq8GtQNJfapHtevm"",""at"":""2021-12-02T18:16:51.632Z""},{""text"":""I think we are not too original in our nouns"",""playerId"":""Z82vGzDWGbi2GDWrg"",""at"":""2021-12-02T18:16:54.139Z""},{""text"":""Okay. Thank you."",""playerId"":""kdu3DTYz86d2k8NoF"",""at"":""2021-12-02T18:16:56.520Z""},{""text"":""sorry didn't realize i had to toggle"",""playerId"":""F4qAwARmtCD6awPpa"",""at"":""2021-12-02T18:18:13.757Z""},{""text"":""Doesnt matter lol"",""playerId"":""Liq8GtQNJfapHtevm"",""at"":""2021-12-02T18:18:24.160Z""},{""text"":""lol"",""playerId"":""7Ht8DbhfeNZWiKmzm"",""at"":""2021-12-02T18:18:27.706Z""}"
8reZcfhmY5LtaubLT,5,Low,High,High,Low,Low,4,80.59269765081505,344.0,0.2342810978221368,"{""text"":""FLowers and gardens are too related"",""playerId"":""LCFmspnmwgoshuhvi"",""at"":""2021-12-02T18:23:19.647Z""},{""text"":""Let's just be finished."",""playerId"":""LCFmspnmwgoshuhvi"",""at"":""2021-12-02T18:27:22.496Z""},{""text"":""Looks good"",""playerId"":""tWievCDByECvMu2BN"",""at"":""2021-12-02T18:27:27.098Z""},{""text"":""yeah lets see"",""playerId"":""5JeJhZ7cfSAypHtbm"",""at"":""2021-12-02T18:27:33.317Z""}"
6inQLZ4Ghs6DFtQYP,5,Low,Low,Low,Low,High,1,73.1840688155757,248.0,0.2950970516757085,
Ye4opKnNmgSuCBRtD,5,Low,Low,Low,Low,High,1,77.99666608373325,128.0,0.609348953779166,
cmfYtorCMyWDJYnMX,5,Low,Low,Low,Low,High,1,81.38126796111465,158.0,0.5150713162095863,
DE3DNrNo2nSHc7dEa,5,Low,Low,Low,Low,High,1,78.2746858480904,328.0,0.23864233490271464,
zmqine3Azx2kJaPRc,5,Low,Low,Low,Low,High,6,81.94122125705083,335.0,0.24460066046880843,"{""text"":""Noodle"",""playerId"":""tBin8nkhY26yEqwhg"",""at"":""2021-12-02T18:03:46.595Z""},{""text"":""I like helicopter, it is different"",""playerId"":""6qJXztC2b8XqPsnaf"",""at"":""2021-12-02T18:06:19.552Z""},{""text"":""it is different as well as hydrogen"",""playerId"":""tBin8nkhY26yEqwhg"",""at"":""2021-12-02T18:06:44.055Z""},{""text"":""yes"",""playerId"":""6qJXztC2b8XqPsnaf"",""at"":""2021-12-02T18:06:51.538Z""},{""text"":""movie instead of hammer or table"",""playerId"":""F6FKAQ7Z4hgrDENtF"",""at"":""2021-12-02T18:07:21.685Z""},{""text"":""I like hammer"",""playerId"":""6qJXztC2b8XqPsnaf"",""at"":""2021-12-02T18:07:31.222Z""},{""text"":""this looks pretty good"",""playerId"":""F6FKAQ7Z4hgrDENtF"",""at"":""2021-12-02T18:08:10.435Z""},{""text"":""ya"",""playerId"":""6qJXztC2b8XqPsnaf"",""at"":""2021-12-02T18:08:20.573Z""},{""text"":""I'm in"",""playerId"":""frxurWM46otH6EEq4"",""at"":""2021-12-02T18:08:23.306Z""},{""text"":""me too"",""playerId"":""tBin8nkhY26yEqwhg"",""at"":""2021-12-02T18:08:29.243Z""},{""text"":""looks good"",""playerId"":""FQ2E3acN9X6WREqmn"",""at"":""2021-12-02T18:08:30.864Z""},{""text"":""click your toggle, red"",""playerId"":""F6FKAQ7Z4hgrDENtF"",""at"":""2021-12-02T18:08:50.263Z""}"
